keyptar	c_h ei f t a r
keypti	c_h ei f t I
keyptir	c_h ei f t I r
keyptirðu	c_h ei f t I r D Y
keyptu	c_h ei f t Y
keyptur	c_h ei f t Y r
keyra	c_h ei: r a
keyrslu	c_h ei r_0 s t l Y
keyrt	c_h ei r_0 t
keyrð	c_h ei r D
keyrðu	c_h ei r D Y
keyrðum	c_h ei r D Y m
keyrður	c_h ei r D Y r
keðja	c_h E D j a
keðjan	c_h E D j a n
keðjanna	c_h E D j a n a
keðju	c_h E D j Y
keðjunnar	c_h E D j Y n a r
keðjur	c_h E D j Y r
keðjureykti	c_h E D j Y r ei x t I
kidda	c_h I t a
kikna	c_h I h k n a
kiljan	c_h I l j a n
kilju	c_h I l j Y
kima	c_h I: m a
kind	c_h I n t
kindahausar	c_h I n t a h 9i s a r
kindakjöt	c_h I n t a c_h 9 t
kindakjöts	c_h I n t a c_h 9 t s
kindanna	c_h I n t a n a
kindum	c_h I n t Y m
kinka	c_h i N_0 k a
kinkar	c_h i N_0 k a r
kinkað	c_h i N_0 k a D
kinkaði	c_h i N_0 k a D I
kinkuðum	c_h i N_0 k Y D Y m
kinn	c_h I n
kinnarnar	c_h I n a r t n a r
kinnbeinin	c_h I n p ei n I n
kinninni	c_h I n I n I
kinnskjótt	c_h I n s c ou h t
kinnum	c_h I n Y m
kippa	c_h I h p a
kippast	c_h I h p a s t
kippi	c_h I h p I
kippir	c_h I h p I r
kippt	c_h I f t
kippti	c_h I f t I
kipptist	c_h I f t I s t
kipptu	c_h I f t Y
kippur	c_h I h p Y r
kipraði	c_h I: p r a D I
kirfilega	c_h I r v I l E G a
kirkja	c_h I r_0 c a
kirkjan	c_h I r_0 c a n
kirkju	c_h I r_0 c Y
kirkjubraut	c_h I r_0 c Y p r 9i t
kirkjubæ	c_h I r_0 c Y p ai
kirkjubæjarklausturs	c_h I r_0 c Y p ai j a r_0 k_h l 9i s t Y r_0 s
kirkjudagur	c_h I r_0 c Y t a G Y r
kirkjudyrnar	c_h I r_0 c Y t I r t n a r
kirkjudyrunum	c_h I r_0 c Y t I r O n Y m
kirkjugarð	c_h I r_0 c Y k a r D
kirkjugarða	c_h I r_0 c Y k a r D a
kirkjugarðinn	c_h I r_0 c Y k a r D I n
kirkjugarðinum	c_h I r_0 c Y k a r D I n Y m
kirkjugarðsfélaginu	c_h I r_0 c Y k a r D s f j E l ai j I n Y
kirkjugarðsins	c_h I r_0 c Y k a r D s I n s
kirkjugarðsvegginn	c_h I r_0 c Y k a r D s v E c I n
kirkjugarðurinn	c_h I r_0 c Y k a r D Y r I n
kirkjugata	c_h I r_0 c Y k a t a
kirkjugestir	c_h I r_0 c Y c E s t I r
kirkjugestum	c_h I r_0 c Y c E s t Y m
kirkjugólfið	c_h I r_0 c Y k ou l f I D
kirkjugörðum	c_h I r_0 c Y k 9 r D Y m
kirkjuhvamms	c_h I r_0 c Y x a m s
kirkjuklukkurnar	c_h I r_0 c Y k_h l Y h k Y r t n a r
kirkjukrakkafundur	c_h I r_0 c Y k_h r a h k a f Y n t Y r
kirkjukrakkar	c_h I r_0 c Y k_h r a h k a r
kirkjukórinn	c_h I r_0 c Y k_h ou r I n
kirkjukórnum	c_h I r_0 c Y k_h ou r t n Y m
kirkjuleg	c_h I r_0 c Y l E G
kirkjulegrar	c_h I r_0 c Y l E G r a r
kirkjum	c_h I r_0 c Y m
kirkjumálaráðherra	c_h I r_0 c Y m au l a r au T h E r a
kirkjuna	c_h I r_0 c Y n a
kirkjunnar	c_h I r_0 c Y n a r
kirkjunum	c_h I r_0 c O n Y m
kirkjuprakkarar	c_h I r_0 c Y p r a h k a r a r
kirkjur	c_h I r_0 c Y r
kirkjuritsins	c_h I r_0 c Y r I t s I n s
kirkjurnar	c_h I r_0 c Y r t n a r
kirkjutengdum	c_h I r_0 c Y t_h ei N t Y m
kirkjutorg	c_h I r_0 c Y t_h O r k
kirkjuturninn	c_h I r_0 c Y t_h Y r t n I n
kirkjutónlist	c_h I r_0 c Y t_h ou n l I s t
kirkjutónlistin	c_h I r_0 c Y t_h ou n l I s t I n
kirkjutúns	c_h I r_0 c Y t_h u n s
kirkjuvarðar	c_h I r_0 c Y v a r D a r
kirkjuvegi	c_h I r_0 c Y v ei j I
kirknasambandsins	c_h I r_0 k n a s a m p a n t s I n s
kirsuberjum	c_h I r_0 s Y p E r j Y m
kirtla	c_h I r_0 t l a
kisa	c_h I: s a
kistan	c_h I s t a n
kistilinn	c_h I s t I l I n
kistli	c_h I s t l I
kistlinum	c_h I s t l I n Y m
kistlum	c_h I s t l Y m
kistu	c_h I s t Y
kistulagninguna	c_h I s t Y l a k n i N k Y n a
kistulagningunni	c_h I s t Y l a k n i N k Y n I
kitla	c_h i h t l a
kitlaði	c_h i h t l a D I
kjaft	c_h a f t
kjafta	c_h a f t a
kjaftað	c_h a f t a D
kjafti	c_h a f t I
kjaftinum	c_h a f t I n Y m
kjaftur	c_h a f t Y r
kjagaði	c_h a: G a D I
kjalarneshreppi	c_h a: l a r n E s r_0 E h p I
kjalarneslaug	c_h a: l a r n E s t l 9i G
kjalarness	c_h a: l a r n E s
kjallakur	c_h a t l a k Y r
kjallaradyrnar	c_h a t l a r a t I r t n a r
kjallaragluggann	c_h a t l a r a k l Y k a n
kjallaraholu	c_h a t l a r a h O l Y
kjallarann	c_h a t l a r a n
kjallarans	c_h a t l a r a n s
kjallaranum	c_h a t l a r a n Y m
kjallaraíbúð	c_h a t l a r a i p u D
kjallaraíbúðinni	c_h a t l a r a i p u D I n I
kjallari	c_h a t l a r I
kjallarinn	c_h a t l a r I n
kjamma	c_h a m a
kjammana	c_h a m a n a
kjaradeilu	c_h a: r a t ei l Y
kjarakaup	c_h a: r a k_h 9i p
kjaramál	c_h a: r a m au l
kjaranefnd	c_h a: r a n E m t
kjaranefndar	c_h a: r a n E m t a r
kjarasamninga	c_h a: r a s a m n i N k a
kjarasamningar	c_h a: r a s a m n i N k a r
kjarasamningi	c_h a: r a s a m n i J c I
kjarasamnings	c_h a: r a s a m n i N s
kjarkur	c_h a r_0 k Y r
kjarnadeildafruma	c_h a r t n a t ei l t a f r Y m a
kjarnakonur	c_h a r t n a k_h O n Y r
kjarnakvenna	c_h a r t n a k_h v E n a
kjarnanna	c_h a r t n a n a
kjarnanum	c_h a r t n a n Y m
kjarnaodd	c_h a r t n a O t
kjarnaskógi	c_h a r t n a s k ou j I
kjarnavopn	c_h a r t n a v O h p n
kjarnavopnaáætlanir	c_h a r t n a v O h p n a au ai h t l a n I r
kjarni	c_h a r t n I
kjarninn	c_h a r t n I n
kjarnorku	c_h a r t n O r_0 k Y
kjarnorkukafbáti	c_h a r t n O r_0 k Y k_h a v p au t I
kjarnorkusprengju	c_h a r t n O r_0 k Y s p r ei J c Y
kjarnorkuvopn	c_h a r t n O r_0 k Y v O h p n
kjarnorkuvopnabrölti	c_h a r t n O r_0 k Y v O h p n a p r 9 l_0 t I
kjarnorkuvopnum	c_h a r t n O r_0 k Y v O h p n Y m
kjarnsýran	c_h a r_0 t n_0 s i r a n
kjarr	c_h a r
kjarrholti	c_h a r h O l_0 t I
kjarrið	c_h a r I D
kjartan	c_h a r_0 t a n
kjartani	c_h a r_0 t a n I
kjartans	c_h a r_0 t a n s
kjarvalsstaði	c_h a r v a l s t a D I
kjarvalsstofu	c_h a r v a l s t O v Y
kjassa	c_h a s a
kjá	c_h au:
kjálka	c_h au l_0 k a
kjálkann	c_h au l_0 k a n
kjálkinn	c_h au l_0 c I n
kjánalega	c_h au: n a l E G a
kjáni	c_h au: n I
kjánum	c_h au: n Y m
kjáði	c_h au: D I
kjól	c_h ou: l
kjóla	c_h ou: l a
kjólana	c_h ou: l a n a
kjólföt	c_h ou l f 9 t
kjólfötum	c_h ou l f 9 t Y m
kjóll	c_h ou t l_0
kjólnum	c_h ou l n Y m
kjósa	c_h ou: s a
kjósandi	c_h ou: s a n t I
kjósenda	c_h ou: s E n t a
kjósendur	c_h ou: s E n t Y r
kjökra	c_h 9: k r a
kjökrandi	c_h 9: k r a n t I
kjökrar	c_h 9: k r a r
kjölfar	c_h 9 l f a r
kjölfari	c_h 9 l f a r I
kjölfarið	c_h 9 l f a r I D
kjölfesta	c_h 9 l f E s t a
kjölfestan	c_h 9 l f E s t a n
kjölfestufjárfesti	c_h 9 l f E s t Y f j au r_0 f E s t I
kjölinn	c_h 9: l I n
kjöllurum	c_h 9 t l Y r Y m
kjöltuna	c_h 9 l_0 t Y n a
kjör	c_h 9: r
kjörbúðartrú	c_h 9 r p u D a r t_h r u
kjördag	c_h 9 r t a G
kjördæmisins	c_h 9 r t ai m I s I n s
kjördæmum	c_h 9 r t ai m Y m
kjörgengi	c_h 9 r c ei J c I
kjörin	c_h 9: r I n
kjörið	c_h 9: r I D
kjörlendi	c_h 9 r l E n t I
kjörnir	c_h 9 r t n I r
kjörnum	c_h 9 r t n Y m
kjörskrá	c_h 9 r_0 s k r au
kjörstað	c_h 9 r_0 s t a D
kjörstjórn	c_h 9 r_0 s t j ou r t n_0
kjörtímabil	c_h 9 r_0 t_h i m a p I l
kjörtímabilinu	c_h 9 r_0 t_h i m a p I l I n Y
kjörtímabilið	c_h 9 r_0 t_h i m a p I l I D
kjörum	c_h 9: r Y m
kjöt	c_h 9: t
kjötbollur	c_h 9 t p O l Y r
kjöti	c_h 9: t I
kjötið	c_h 9: t I D
kjötklessu	c_h 9 t k_h l E s Y
kjötrétti	c_h 9: t r j E h t I
kjötseyði	c_h 9: t s ei D I
kjúkling	c_h u h k l i N k
kjúklinga	c_h u h k l i N k a
kjúklingabringa	c_h u h k l i N k a p r i N k a
kjúklingabringur	c_h u h k l i N k a p r i N k Y r
kjúklingum	c_h u h k l i N k Y m
kjúklingur	c_h u h k l i N k Y r
klabbið	k_h l a p I D
kladdann	k_h l a t a n
klaka	k_h l a: k a
klakaböndum	k_h l a: k a p 9 n t Y m
klakk	k_h l a h k
klapp	k_h l a h p
klappa	k_h l a h p a
klapparstíg	k_h l a h p a r_0 s t i G
klappað	k_h l a h p a D
klappaði	k_h l a h p a D I
klara	k_h l a: r a
klassa	k_h l a s a
klassík	k_h l a s i k
klassískan	k_h l a s i s k a n
klassískar	k_h l a s i s k a r
klassískri	k_h l a s i s k r I
klauf	k_h l 9i: f
klaufa	k_h l 9i: v a
klaufhvarf	k_h l 9i f x a r f
klaufinni	k_h l 9i: v I n I
klaustrið	k_h l 9i s t r I D
klaustur	k_h l 9i s t Y r
klausturskólunum	k_h l 9i s t Y r_0 s k ou l O n Y m
klefa	k_h l E: v a
klefann	k_h l E: v a n
klefinn	k_h l E: v I n
kleif	k_h l ei: f
kleifarvatn	k_h l ei: v a r v a t n_0
kleift	k_h l ei f t
kleinur	k_h l ei: n Y r
klekkja	k_h l E h c a
klemensdóttir	k_h l E: m E n s t ou h t I r
klemma	k_h l E m a
klemmdi	k_h l E m t I
klemmdur	k_h l E m t Y r
klemmir	k_h l E m I r
klemmu	k_h l E m Y
klemmum	k_h l E m Y m
kleppi	k_h l E h p I
kleppsvegi	k_h l E h p s v ei j I
klerkar	k_h l E r_0 k a r
klerkarnir	k_h l E r_0 k a r t n I r
klerks	k_h l E r_0 k s
klerksins	k_h l E r_0 k s I n s
klerkur	k_h l E r_0 k Y r
klessa	k_h l E s a
klesstir	k_h l E s t I r
klett	k_h l E h t
klettabaki	k_h l E h t a p a c I
klettakirkjan	k_h l E h t a c_h I r_0 c a n
klettanna	k_h l E h t a n a
klettar	k_h l E h t a r
klettaskorum	k_h l E h t a s k O r Y m
klettur	k_h l E h t Y r
kleyfþol	k_h l ei: f T O l
kleópatra	k_h l E: ou p_h a t r a
klif	k_h l I: v
klifrað	k_h l I v r a D
klifri	k_h l I v r I
klifrið	k_h l I v r I D
klifrurum	k_h l I v r Y r Y m
klifurhúsinu	k_h l I: v Y r h u s I n Y
klikk	k_h l I h k
klikkar	k_h l I h k a r
klikkaður	k_h l I h k a D Y r
klikkuð	k_h l I h k Y D
klingdi	k_h l i N t I
klingja	k_h l i J c a
klippimyndir	k_h l I h p I m I n t I r
klipping	k_h l I h p i N k
klippinga	k_h l I h p i N k a
klippingu	k_h l I h p i N k Y
klippir	k_h l I h p I r
klippt	k_h l I f t
klipptum	k_h l I f t Y m
klippum	k_h l I h p Y m
klippur	k_h l I h p Y r
klipu	k_h l I: p Y
klisja	k_h l I: s j a
klisju	k_h l I: s j Y
klisjuiðnaðurinn	k_h l I: s j Y I D n a D Y r I n
klið	k_h l I: D
kliðmjúk	k_h l I D m j u k
kliðurinn	k_h l I: D Y r I n
kljást	k_h l j au s t
kljúfa	k_h l j u: v a
klof	k_h l O: f
klofa	k_h l O: v a
klofinn	k_h l O: v I n
klofna	k_h l O p n a
klofnaði	k_h l O p n a D I
klofningi	k_h l O p n i J c I
klofningu	k_h l O p n i N k Y
klofnum	k_h l O p n Y m
klofnun	k_h l O p n Y n
klossi	k_h l O s I
klukka	k_h l Y h k a
klukkan	k_h l Y h k a n
klukknahreim	k_h l Y h k n a r_0 ei m
klukku	k_h l Y h k Y
klukkum	k_h l Y h k Y m
klukkuna	k_h l Y h k Y n a
klukkunni	k_h l Y h k Y n I
klukkur	k_h l Y h k Y r
klukkustund	k_h l Y h k Y s t Y n t
klukkustunda	k_h l Y h k Y s t Y n t a
klukkustundar	k_h l Y h k Y s t Y n t a r
klukkutíma	k_h l Y h k Y t_h i m a
klukkutímar	k_h l Y h k Y t_h i m a r
klukkutími	k_h l Y h k Y t_h i m I
klumpinn	k_h l Y m_0 p I n
klumpur	k_h l Y m_0 p Y r
klumsa	k_h l Y m s a
klyfjaður	k_h l I v j a D Y r
klykkti	k_h l I x t I
klám	k_h l au: m
klámi	k_h l au: m I
klár	k_h l au: r
klára	k_h l au: r a
klárari	k_h l au: r a r I
klárhrossum	k_h l au r_0 O s Y m
klárinn	k_h l au: r I n
klárir	k_h l au: r I r
klárlega	k_h l au r l E G a
klæddar	k_h l ai t a r
klæddi	k_h l ai t I
klæddir	k_h l ai t I r
klæddist	k_h l ai t I s t
klæddu	k_h l ai t Y
klæddust	k_h l ai t Y s t
klængs	k_h l ai N s
klæða	k_h l ai: D a
klæðinu	k_h l ai: D I n Y
klæðnaður	k_h l ai D n a D Y r
klæðningin	k_h l ai D n i J c I n
klæðskerinn	k_h l ai D s c E r I n
klífa	k_h l i: v a
klíka	k_h l i: k a
klín	k_h l i: n
klína	k_h l i: n a
klípunni	k_h l i: p Y n I
klístrað	k_h l i s t r a D
klíð	k_h l i: D
klíðum	k_h l i: D Y m
klók	k_h l ou: k
klókindi	k_h l ou: c I n t I
klókur	k_h l ou: k Y r
klónaður	k_h l ou: n a D Y r
klóninu	k_h l ou: n I n Y
klór	k_h l ou: r
klóra	k_h l ou: r a
klórar	k_h l ou: r a r
klóraði	k_h l ou: r a D I
klórbrómkolefnissambanda	k_h l ou r p r ou m k_h O l E p n I s a m p a n t a
klórflúorkolefni	k_h l ou r_0 f l u O r_0 k_h O l E p n I
klósett	k_h l ou: s E h t
klósetti	k_h l ou: s E h t I
klósettin	k_h l ou: s E h t I n
klósettinu	k_h l ou: s E h t I n Y
klósettið	k_h l ou: s E h t I D
klósettpappír	k_h l ou: s E h t p_h a h p i r
klósettskálina	k_h l ou: s E h t s k au l I n a
klósettunum	k_h l ou: s E h t O n Y m
klökk	k_h l 9 h k
klökkur	k_h l 9 h k Y r
klöngrast	k_h l 9i N k r a s t
klöngraðist	k_h l 9i N k r a D I s t
klöngruðust	k_h l 9i N k r Y D Y s t
klöpp	k_h l 9 h p
klöppinni	k_h l 9 h p I n I
klöppunum	k_h l 9 h p O n Y m
klöppuðu	k_h l 9 h p Y D Y
klöppuðum	k_h l 9 h p Y D Y m
klúbbar	k_h l u p a r
klúbbastarf	k_h l u p a s t a r f
klúbbhúsi	k_h l u p h u s I
klúbbi	k_h l u p I
klúbbinn	k_h l u p I n
klúbbs	k_h l u p s
klúbbsins	k_h l u p s I n s
klúbbum	k_h l u p Y m
klúbbunum	k_h l u p O n Y m
klúbbur	k_h l u p Y r
klúbburinn	k_h l u p Y r I n
klúr	k_h l u: r
klútnum	k_h l u h t n Y m
klútum	k_h l u: t Y m
klúðra	k_h l u D r a
klúður	k_h l u: D Y r
knapa	k_h n a: p a
knapar	k_h n a: p a r
knapi	k_h n a: p I
knappt	k_h n a f t
knattspyrna	k_h n a h t s p I r t n a
knattspyrnu	k_h n a h t s p I r t n Y
knattspyrnudómstóls	k_h n a h t s p I r t n Y t ou m s t ou l s
knattspyrnumaðurinn	k_h n a h t s p I r t n Y m a D Y r I n
knattspyrnumennirnir	k_h n a h t s p I r t n Y m E n I r t n I r
knattspyrnuna	k_h n a h t s p I r t n Y n a
knattspyrnunni	k_h n a h t s p I r t n Y n I
knattspyrnusambands	k_h n a h t s p I r t n Y s a m p a n t s
knattspyrnustjóra	k_h n a h t s p I r t n Y s t j ou r a
knattspyrnuvellinum	k_h n a h t s p I r t n Y v E t l I n Y m
knettinum	k_h n E h t I n Y m
knæpum	k_h n ai: p Y m
kné	k_h n j E:
knörr	k_h n 9 r
knöttinn	k_h n 9 h t I n
knötturinn	k_h n 9 h t Y r I n
knúin	k_h n u: I n
knúið	k_h n u: I D
knús	k_h n u: s
knúti	k_h n u: t I
knúts	k_h n u t s
knútur	k_h n u: t Y r
knýja	k_h n i: j a
kobbi	k_h O p I
koddamanninum	k_h O t a m a n I n Y m
koddann	k_h O t a n
koddaver	k_h O t a v E r
koddi	k_h O t I
kofa	k_h O: v a
kofann	k_h O: v a n
kofanna	k_h O: v a n a
koffortið	k_h O f O r_0 t I D
koffín	k_h O f i n
kofinn	k_h O: v I n
kofunum	k_h O: v O n Y m
koju	k_h Oi j Y
kojunni	k_h Oi j Y n I
kok	k_h O: k
kokinu	k_h O: c I n Y
kokið	k_h O: c I D
kokka	k_h O h k a
kokkarnir	k_h O h k a r t n I r
kokkinn	k_h O h c I n
kokkur	k_h O h k Y r
kokteila	k_h O x t ei l a
kokteilum	k_h O x t ei l Y m
kol	k_h O: l
kolagrill	k_h O: l a k r I l
kolamola	k_h O: l a m O l a
kolbeinn	k_h O l p ei t n_0
kolbeinsson	k_h O l p ei n s O n
kolbeinssyni	k_h O l p ei n s I n I
kolefni	k_h O: l E p n I
kolefnis	k_h O: l E p n I s
kolfinna	k_h O l f I n a
kolla	k_h O l a
kollega	k_h O l E k a
kolleganna	k_h O l E k a n a
kollhúfur	k_h O t l_0 h u v Y r
kolli	k_h O t l I
kollu	k_h O t l Y
kollugerðisengi	k_h O t l Y c E r D I s ei J c I
kollunnar	k_h O t l Y n a r
kollvarpað	k_h O t l v a r_0 p a D
kolmar	k_h O l m a r
kolsvartur	k_h O l s v a r_0 t Y r
kolsvört	k_h O l s v 9 r_0 t
koltvísýringi	k_h O l t_h v i s i r i J c I
koltvísýrings	k_h O l t_h v i s i r i N s
kolvetni	k_h O l v E h t n I
kom	k_h O: m
koma	k_h O: m a
komandi	k_h O: m a n t I
komast	k_h O: m a s t
komi	k_h O: m I
komin	k_h O: m I n
kominn	k_h O: m I n
komist	k_h O: m I s t
komið	k_h O: m I D
komiði	k_h O: m I D I
kommenta	k_h O m E n_0 t a
kommentunum	k_h O m E n_0 t O n Y m
kommur	k_h O m Y r
kommóðu	k_h O m ou D Y
kommóðunni	k_h O m ou D Y n I
kommúnisma	k_h O m u n I s m a
kommúnismann	k_h O m u n I s m a n
kommúnismans	k_h O m u n I s m a n s
kommúnismanum	k_h O m u n I s m a n Y m
kommúnismi	k_h O m u n I s m I
kommúnisminn	k_h O m u n I s m I n
kommúnista	k_h O m u n I s t a
kommúnistaflokkinn	k_h O m u n I s t a f l O h c I n
kommúnistaflokknum	k_h O m u n I s t a f l O h k n Y m
kommúnistaflokksins	k_h O m u n I s t a f l O h k s I n s
kommúnistaflokkur	k_h O m u n I s t a f l O h k Y r
kommúnistar	k_h O m u n I s t a r
kommúnistastjórnin	k_h O m u n I s t a s t j ou r t n I n
kommúnisti	k_h O m u n I s t I
komnir	k_h O m n I r
komnu	k_h O m n Y
kompa	k_h O m_0 p a
kompan	k_h O m_0 p a n
kompaní	k_h O m_0 p a n i
kompaníi	k_h O m_0 p a n i I
kompaníinu	k_h O m_0 p a n i I n Y
komplíss	k_h O m p_h l i s
kompu	k_h O m_0 p Y
komst	k_h O m s t
komu	k_h O: m Y
komum	k_h O: m Y m
komust	k_h O: m Y s t
komutími	k_h O: m Y t_h i m I
kona	k_h O: n a
konan	k_h O: n a n
konar	k_h O: n a r
konfekt	k_h O n f E x t
konfekti	k_h O n f E x t I
konfektkassa	k_h O n f E x t k_h a s a
konráð	k_h O n r au D
konsert	k_h O n s E r_0 t
konsertinn	k_h O n s E r_0 t I n
kontrabassa	k_h O n_0 t r a p a s a
konu	k_h O: n Y
konum	k_h O: n Y m
konung	k_h O: n u N k
konungar	k_h O: n u N k a r
konungi	k_h O: n u J c I
konunginn	k_h O: n u J c I n
konunginum	k_h O: n u J c I n Y m
konunglega	k_h O: n u N k l E G a
konunglegu	k_h O: n u N k l E G Y
konunglegum	k_h O: n u N k l E G Y m
konunglegur	k_h O: n u N k l E G Y r
konungsfjölskyldunnar	k_h O: n u N s f j 9 l s c I l t Y n a r
konungshöllin	k_h O: n u N s h 9 t l I n
konungsríki	k_h O: n u N s r i c I
konungur	k_h O: n u N k Y r
konungurinn	k_h O: n u N k Y r I n
konunni	k_h O: n Y n I
konur	k_h O: n Y r
koníak	k_h O: n i j a k
kopar	k_h O: p a r
koparháfur	k_h O: p a r_0 h au v Y r
koppasleikjur	k_h O h p a s t l ei c Y r
koppur	k_h O h p Y r
korkana	k_h O r_0 k a n a
korn	k_h O r t n_0
kornhjálm	k_h O r t n_0 C au l m
kornung	k_h O r t n u N k
kornungan	k_h O r t n u N k a n
korpu	k_h O r_0 p Y
korpúlfsstöðum	k_h O r_0 p u l f s t 9 D Y m
kort	k_h O r_0 t
kortakerfinu	k_h O r_0 t a c_h E r v I n Y
kortalesara	k_h O r_0 t a l E s a r a
kortavefsjá	k_h O r_0 t a v E f s j au
kortinu	k_h O r_0 t I n Y
kortleggja	k_h O r_0 t l E c a
kortsins	k_h O r_0 t s I n s
kosið	k_h O: s I D
kosning	k_h O s t n i N k
kosningabarátta	k_h O s t n i N k a p a r au h t a
kosningabaráttu	k_h O s t n i N k a p a r au h t Y
kosningabaráttuna	k_h O s t n i N k a p a r au h t Y n a
kosningar	k_h O s t n i N k a r
kosningarnar	k_h O s t n i N k a r t n a r
kosningarrétt	k_h O s t n i N k a r j E h t
kosningarétt	k_h O s t n i N k a r j E h t
kosningastjóri	k_h O s t n i N k a s t j ou r I
kosningavetri	k_h O s t n i N k a v E t r I
kosningin	k_h O s t n i J c I n
kosningu	k_h O s t n i N k Y
kosningunum	k_h O s t n i N k O n Y m
kosnir	k_h O s t n I r
koss	k_h O s
kossa	k_h O s a
kossar	k_h O s a r
kossinn	k_h O s I n
kossum	k_h O s Y m
kost	k_h O s t
kosta	k_h O s t a
kostar	k_h O s t a r
kostgæfni	k_h O s t c ai p n I
kosti	k_h O s t I
kostirnir	k_h O s t I r t n I r
kostnað	k_h O s t n a D
kostnaðarhækkanir	k_h O s t n a D a r_0 h ai h k a n I r
kostnaðarliðir	k_h O s t n a D a r l I D I r
kostnaðarreikninga	k_h O s t n a D a r ei h k n i N k a
kostnaðarsamrar	k_h O s t n a D a r_0 s a m r a r
kostnaðaráætlun	k_h O s t n a D a r au ai h t l Y n
kostnaði	k_h O s t n a D I
kostnaðinn	k_h O s t n a D I n
kostnaður	k_h O s t n a D Y r
kostnaðurinn	k_h O s t n a D Y r I n
kostur	k_h O s t Y r
krabba	k_h r a p a
krabbadýr	k_h r a p a t i r
krabbamein	k_h r a p a m ei n
krabbameina	k_h r a p a m ei n a
krabbameini	k_h r a p a m ei n I
krabbameinið	k_h r a p a m ei n I D
krabbameins	k_h r a p a m ei n s
krabbameinsfélagið	k_h r a p a m ei n s f j E l ai j I D
krabbameinsfélags	k_h r a p a m ei n s f j E l a x s
krabbameinslyf	k_h r a p a m ei n s t l I f
krabbameinsráðgjafarinnar	k_h r a p a m ei n s r au D c a v a r I n a r
krabbameinsráðgjöf	k_h r a p a m ei n s r au D c 9 v
krabbameinssjúklinga	k_h r a p a m ei n s j u h k l i N k a
krabbameinssjúkra	k_h r a p a m ei n s j u k r a
krabbameinsvaldandi	k_h r a p a m ei n s v a l t a n t I
krafa	k_h r a: v a
krafan	k_h r a: v a n
krafinn	k_h r a: v I n
krafist	k_h r a: v I s t
kraflaði	k_h r a p l a D I
krafna	k_h r a p n a
krafsaði	k_h r a f s a D I
krafsinu	k_h r a f s I n Y
kraft	k_h r a f t
krafta	k_h r a f t a
kraftakarlar	k_h r a f t a k_h a r t l a r
kraftalega	k_h r a f t a l E G a
kraftalegur	k_h r a f t a l E G Y r
kraftana	k_h r a f t a n a
kraftaverk	k_h r a f t a v E r_0 k
kraftaverki	k_h r a f t a v E r_0 c I
kraftaverkið	k_h r a f t a v E r_0 c I D
krafti	k_h r a f t I
kraftmikil	k_h r a f t m I c I l
kraftmikilli	k_h r a f t m I c I t l I
kraftmikið	k_h r a f t m I c I D
kraftmiklu	k_h r a f t m I h k l Y
kraftmiklum	k_h r a f t m I h k l Y m
kraftur	k_h r a f t Y r
kragann	k_h r a: G a n
krakk	k_h r a h k
krakkana	k_h r a h k a n a
krakkanna	k_h r a h k a n a
krakkar	k_h r a h k a r
krakkarnir	k_h r a h k a r t n I r
krakki	k_h r a h c I
krakkinn	k_h r a h c I n
kramið	k_h r a: m I D
krampa	k_h r a m_0 p a
krampakenndu	k_h r a m_0 p a c_h E n t Y
krampakenndum	k_h r a m_0 p a c_h E n t Y m
krampana	k_h r a m_0 p a n a
krananum	k_h r a: n a n Y m
krangalegur	k_h r au N k a l E G Y r
krankleika	k_h r au N_0 k l ei k a
kransakökum	k_h r a n s a k_h 9 k Y m
krappari	k_h r a h p a r I
krassandi	k_h r a s a n t I
kratarnir	k_h r a: t a r t n I r
kreddum	k_h r E t Y m
kredit	k_h r E: t I t
kreditkort	k_h r E: t I t k_h O r_0 t
kreditkortafyrirtæki	k_h r E: t I t k_h O r_0 t a f I r I r_0 t_h ai c I
kreditkortanotkunar	k_h r E: t I t k_h O r_0 t a n O t k Y n a r
krefja	k_h r E v j a
krefjast	k_h r E v j a s t
krefjist	k_h r E v j I s t
krefst	k_h r E f s t
krefðist	k_h r E v D I s t
kreista	k_h r ei s t a
krem	k_h r E: m
kreppa	k_h r E h p a
kreppt	k_h r E f t
krepptar	k_h r E f t a r
kreppti	k_h r E f t I
krepptir	k_h r E f t I r
krepptist	k_h r E f t I s t
kreppunni	k_h r E h p Y n I
krimma	k_h r I m a
krimmi	k_h r I m I
kringla	k_h r i N l a
kringlan	k_h r i N l a n
kringlu	k_h r i N l Y
kringlubíó	k_h r i N l Y p i j ou
kringlukasti	k_h r i N l Y k_h a s t I
kringlukráin	k_h r i N l Y k_h r au I n
kringlumýrarbraut	k_h r i N l Y m i r a r p r 9i t
kringlumýrarbrautar	k_h r i N l Y m i r a r p r 9i t a r
kringluna	k_h r i N l Y n a
kringlunnar	k_h r i N l Y n a r
kringlunni	k_h r i N l Y n I
kringlur	k_h r i N l Y r
kringlusafn	k_h r i N l Y s a p n_0
kringlusafni	k_h r i N l Y s a p n I
kringlótta	k_h r i N l ou h t a
kringlóttan	k_h r i N l ou h t a n
kringlóttar	k_h r i N l ou h t a r
kringum	k_h r i N k Y m
kringumstæður	k_h r i N k Y m s t ai D Y r
krista	k_h r I s t a
kristalshöndlarinn	k_h r I s t a l s h 9 n t l a r I n
kristaltært	k_h r I s t a l t_h ai r_0 t
kristfinnsson	k_h r I s t f I n s O n
kristilegt	k_h r I s t I l E x t
